type,data-set,entityid,city,state,zipcode,value
InflationFactorLookup_Ext,0,IFL:857,DUARTE,CA,"	91010",1.023
InflationFactorLookup_Ext,0,IFL:858,LA CANADA FLINTRIDGE,CA,"	91011",1.023
InflationFactorLookup_Ext,0,IFL:859,LA CANADA FLINTRIDGE,CA,"	91012",1.023
InflationFactorLookup_Ext,0,IFL:860,MONROVIA,CA,"	91016",1.023
InflationFactorLookup_Ext,0,IFL:861,MONROVIA,CA,"	91017",1.023
InflationFactorLookup_Ext,0,IFL:862,MONTROSE,CA,"	91020",1.023
InflationFactorLookup_Ext,0,IFL:863,MONTROSE,CA,"	91021",1.023
InflationFactorLookup_Ext,0,IFL:864,MOUNT WILSON,CA,"	91023",1.023
InflationFactorLookup_Ext,0,IFL:865,SIERRA MADRE,CA,"	91024",1.023
InflationFactorLookup_Ext,0,IFL:866,SIERRA MADRE,CA,"	91025",1.023
InflationFactorLookup_Ext,0,IFL:867,SOUTH PASADENA,CA,"	91030",1.023
InflationFactorLookup_Ext,0,IFL:868,SOUTH PASADENA,CA,"	91031",1.023
InflationFactorLookup_Ext,0,IFL:869,SUNLAND,CA,"	91040",1.013
InflationFactorLookup_Ext,0,IFL:870,SUNLAND,CA,"	91041",1.023
InflationFactorLookup_Ext,0,IFL:871,TUJUNGA,CA,"	91042",1.013
InflationFactorLookup_Ext,0,IFL:872,TUJUNGA,CA,"	91043",1.023
InflationFactorLookup_Ext,0,IFL:873,VERDUGO CITY,CA,"	91046",1.023
InflationFactorLookup_Ext,0,IFL:874,ARCADIA,CA,"	91066",1.023
InflationFactorLookup_Ext,0,IFL:875,ARCADIA,CA,"	91077",1.023
InflationFactorLookup_Ext,0,IFL:876,PASADENA,CA,"	91101",1.023
InflationFactorLookup_Ext,0,IFL:877,PASADENA,CA,"	91102",1.023
InflationFactorLookup_Ext,0,IFL:878,PASADENA,CA,"	91103",1.023
InflationFactorLookup_Ext,0,IFL:879,PASADENA,CA,"	91104",1.023
InflationFactorLookup_Ext,0,IFL:880,PASADENA,CA,"	91105",1.023
InflationFactorLookup_Ext,0,IFL:881,PASADENA,CA,"	91106",1.023
InflationFactorLookup_Ext,0,IFL:882,PASADENA,CA,"	91107",1.023
InflationFactorLookup_Ext,0,IFL:883,SAN MARINO,CA,"	91108",1.023
InflationFactorLookup_Ext,0,IFL:884,PASADENA,CA,"	91109",1.023
InflationFactorLookup_Ext,0,IFL:885,PASADENA,CA,"	91110",1.023
InflationFactorLookup_Ext,0,IFL:886,PASADENA,CA,"	91114",1.023
InflationFactorLookup_Ext,0,IFL:887,PASADENA,CA,"	91115",1.023
InflationFactorLookup_Ext,0,IFL:888,PASADENA,CA,"	91116",1.023
InflationFactorLookup_Ext,0,IFL:889,PASADENA,CA,"	91117",1.023
InflationFactorLookup_Ext,0,IFL:890,SAN MARINO,CA,"	91118",1.023
InflationFactorLookup_Ext,0,IFL:891,PASADENA,CA,"	91121",1.023
InflationFactorLookup_Ext,0,IFL:892,PASADENA,CA,"	91123",1.023
InflationFactorLookup_Ext,0,IFL:893,PASADENA,CA,"	91124",1.023
InflationFactorLookup_Ext,0,IFL:894,PASADENA,CA,"	91125",1.023
InflationFactorLookup_Ext,0,IFL:895,PASADENA,CA,"	91126",1.023
InflationFactorLookup_Ext,0,IFL:896,PASADENA,CA,"	91129",1.023
InflationFactorLookup_Ext,0,IFL:897,,CA,"	91131",1.023
InflationFactorLookup_Ext,0,IFL:898,PASADENA,CA,"	91182",1.023
InflationFactorLookup_Ext,0,IFL:899,PASADENA,CA,"	91184",1.023
InflationFactorLookup_Ext,0,IFL:900,PASADENA,CA,"	91185",1.023
InflationFactorLookup_Ext,0,IFL:901,PASADENA,CA,"	91188",1.023
InflationFactorLookup_Ext,0,IFL:902,PASADENA,CA,"	91189",1.023
InflationFactorLookup_Ext,0,IFL:903,,CA,"	91191",1.023
InflationFactorLookup_Ext,0,IFL:904,PASADENA,CA,"	91199",1.023
InflationFactorLookup_Ext,0,IFL:905,GLENDALE,CA,"	91201",1.023
InflationFactorLookup_Ext,0,IFL:906,GLENDALE,CA,"	91202",1.023
InflationFactorLookup_Ext,0,IFL:907,GLENDALE,CA,"	91203",1.023
InflationFactorLookup_Ext,0,IFL:908,GLENDALE,CA,"	91204",1.023
InflationFactorLookup_Ext,0,IFL:909,GLENDALE,CA,"	91205",1.023
InflationFactorLookup_Ext,0,IFL:910,GLENDALE,CA,"	91206",1.023
InflationFactorLookup_Ext,0,IFL:911,GLENDALE,CA,"	91207",1.023
InflationFactorLookup_Ext,0,IFL:912,GLENDALE,CA,"	91208",1.023
InflationFactorLookup_Ext,0,IFL:913,GLENDALE,CA,"	91209",1.023
InflationFactorLookup_Ext,0,IFL:914,GLENDALE,CA,"	91210",1.023
InflationFactorLookup_Ext,0,IFL:915,LA CRESCENTA,CA,"	91214",1.023
InflationFactorLookup_Ext,0,IFL:916,GLENDALE,CA,"	91221",1.023
InflationFactorLookup_Ext,0,IFL:917,GLENDALE,CA,"	91222",1.023
InflationFactorLookup_Ext,0,IFL:918,LA CRESCENTA,CA,"	91224",1.023
InflationFactorLookup_Ext,0,IFL:919,GLENDALE,CA,"	91225",1.023
InflationFactorLookup_Ext,0,IFL:920,GLENDALE,CA,"	91226",1.023
InflationFactorLookup_Ext,0,IFL:921,AGOURA HILLS,CA,"	91301",1.022
InflationFactorLookup_Ext,0,IFL:922,CALABASAS,CA,"	91302",1.023
InflationFactorLookup_Ext,0,IFL:923,CANOGA PARK,CA,"	91303",1.013
InflationFactorLookup_Ext,0,IFL:924,CANOGA PARK,CA,"	91304",1.013
InflationFactorLookup_Ext,0,IFL:925,CANOGA PARK,CA,"	91305",1.013
InflationFactorLookup_Ext,0,IFL:926,WINNETKA,CA,"	91306",1.013
InflationFactorLookup_Ext,0,IFL:927,WEST HILLS,CA,"	91307",1.013
InflationFactorLookup_Ext,0,IFL:928,WEST HILLS,CA,"	91308",1.022
InflationFactorLookup_Ext,0,IFL:929,CANOGA PARK,CA,"	91309",1.013
InflationFactorLookup_Ext,0,IFL:930,CASTAIC,CA,"	91310",1.013
InflationFactorLookup_Ext,0,IFL:931,CHATSWORTH,CA,"	91311",1.013
InflationFactorLookup_Ext,0,IFL:932,CHATSWORTH,CA,"	91313",1.013
InflationFactorLookup_Ext,0,IFL:933,ENCINO,CA,"	91316",1.023
InflationFactorLookup_Ext,0,IFL:934,NEWBURY PARK,CA,"	91319",1.022
InflationFactorLookup_Ext,0,IFL:935,NEWBURY PARK,CA,"	91320",1.022
InflationFactorLookup_Ext,0,IFL:936,NEWHALL,CA,"	91321",1.013
InflationFactorLookup_Ext,0,IFL:937,NEWHALL,CA,"	91322",1.013
InflationFactorLookup_Ext,0,IFL:938,NORTHRIDGE,CA,"	91324",1.013
InflationFactorLookup_Ext,0,IFL:939,NORTHRIDGE,CA,"	91325",1.013
InflationFactorLookup_Ext,0,IFL:940,PORTER RANCH,CA,"	91326",1.013
InflationFactorLookup_Ext,0,IFL:941,NORTHRIDGE,CA,"	91327",1.013
InflationFactorLookup_Ext,0,IFL:942,NORTHRIDGE,CA,"	91328",1.013
InflationFactorLookup_Ext,0,IFL:943,NORTHRIDGE,CA,"	91329",1.013
InflationFactorLookup_Ext,0,IFL:944,NORTHRIDGE,CA,"	91330",1.013
InflationFactorLookup_Ext,0,IFL:945,PACOIMA,CA,"	91331",1.013
InflationFactorLookup_Ext,0,IFL:946,PACOIMA,CA,"	91333",1.013
InflationFactorLookup_Ext,0,IFL:947,PACOIMA,CA,"	91334",1.013
InflationFactorLookup_Ext,0,IFL:948,RESEDA,CA,"	91335",1.013
InflationFactorLookup_Ext,0,IFL:949,RESEDA,CA,"	91337",1.013
InflationFactorLookup_Ext,0,IFL:950,SAN FERNANDO,CA,"	91340",1.013
InflationFactorLookup_Ext,0,IFL:951,SAN FERNANDO,CA,"	91341",1.013
InflationFactorLookup_Ext,0,IFL:952,SYLMAR,CA,"	91342",1.013
InflationFactorLookup_Ext,0,IFL:953,NORTH HILLS,CA,"	91343",1.013
InflationFactorLookup_Ext,0,IFL:954,GRANADA HILLS,CA,"	91344",1.013
InflationFactorLookup_Ext,0,IFL:955,MISSION HILLS,CA,"	91345",1.013
InflationFactorLookup_Ext,0,IFL:956,MISSION HILLS,CA,"	91346",1.013
InflationFactorLookup_Ext,0,IFL:957,SANTA CLARITA,CA,"	91350",1.013
InflationFactorLookup_Ext,0,IFL:958,CANYON COUNTRY,CA,"	91351",1.013
InflationFactorLookup_Ext,0,IFL:959,SUN VALLEY,CA,"	91352",1.013
InflationFactorLookup_Ext,0,IFL:960,SUN VALLEY,CA,"	91353",1.013
InflationFactorLookup_Ext,0,IFL:961,VALENCIA,CA,"	91354",1.013
InflationFactorLookup_Ext,0,IFL:962,VALENCIA,CA,"	91355",1.013
InflationFactorLookup_Ext,0,IFL:963,TARZANA,CA,"	91356",1.023
InflationFactorLookup_Ext,0,IFL:964,TARZANA,CA,"	91357",1.023
InflationFactorLookup_Ext,0,IFL:965,THOUSAND OAKS,CA,"	91358",1.022
InflationFactorLookup_Ext,0,IFL:966,WESTLAKE VILLAGE,CA,"	91359",1.022
InflationFactorLookup_Ext,0,IFL:967,THOUSAND OAKS,CA,"	91360",1.022
InflationFactorLookup_Ext,0,IFL:968,WESTLAKE VILLAGE,CA,"	91361",1.022
InflationFactorLookup_Ext,0,IFL:969,THOUSAND OAKS,CA,"	91362",1.022
InflationFactorLookup_Ext,0,IFL:970,,CA,"	91363",1.022
InflationFactorLookup_Ext,0,IFL:971,WOODLAND HILLS,CA,"	91364",1.023
InflationFactorLookup_Ext,0,IFL:972,WOODLAND HILLS,CA,"	91365",1.023
InflationFactorLookup_Ext,0,IFL:973,WOODLAND HILLS,CA,"	91367",1.023
InflationFactorLookup_Ext,0,IFL:974,WOODLAND HILLS,CA,"	91371",1.023
InflationFactorLookup_Ext,0,IFL:975,CALABASAS,CA,"	91372",1.023
InflationFactorLookup_Ext,0,IFL:976,AGOURA HILLS,CA,"	91376",1.023
InflationFactorLookup_Ext,0,IFL:977,OAK PARK,CA,"	91377",1.022
InflationFactorLookup_Ext,0,IFL:978,SANTA CLARITA,CA,"	91380",1.023
InflationFactorLookup_Ext,0,IFL:979,STEVENSON RANCH,CA,"	91381",1.013
InflationFactorLookup_Ext,0,IFL:980,SANTA CLARITA,CA,"	91382",1.023
InflationFactorLookup_Ext,0,IFL:981,SANTA CLARITA,CA,"	91383",1.023
InflationFactorLookup_Ext,0,IFL:982,CASTAIC,CA,"	91384",1.013
InflationFactorLookup_Ext,0,IFL:983,VALENCIA,CA,"	91385",1.023
InflationFactorLookup_Ext,0,IFL:984,CANYON COUNTRY,CA,"	91386",1.023
InflationFactorLookup_Ext,0,IFL:985,CANYON COUNTRY,CA,"	91387",1.013
InflationFactorLookup_Ext,0,IFL:986,,CA,"	91388",1.023
InflationFactorLookup_Ext,0,IFL:987,SANTA CLARITA,CA,"	91390",1.013
InflationFactorLookup_Ext,0,IFL:988,SYLMAR,CA,"	91392",1.023
InflationFactorLookup_Ext,0,IFL:989,NORTH HILLS,CA,"	91393",1.023
InflationFactorLookup_Ext,0,IFL:990,GRANADA HILLS,CA,"	91394",1.023
InflationFactorLookup_Ext,0,IFL:991,MISSION HILLS,CA,"	91395",1.023
InflationFactorLookup_Ext,0,IFL:992,WINNETKA,CA,"	91396",1.023
InflationFactorLookup_Ext,0,IFL:993,,CA,"	91399",1.023
InflationFactorLookup_Ext,0,IFL:994,VAN NUYS,CA,"	91401",1.023
InflationFactorLookup_Ext,0,IFL:995,PANORAMA CITY,CA,"	91402",1.013
InflationFactorLookup_Ext,0,IFL:996,SHERMAN OAKS,CA,"	91403",1.013
InflationFactorLookup_Ext,0,IFL:997,VAN NUYS,CA,"	91404",1.013
InflationFactorLookup_Ext,0,IFL:998,VAN NUYS,CA,"	91405",1.013
InflationFactorLookup_Ext,0,IFL:999,VAN NUYS,CA,"	91406",1.013
InflationFactorLookup_Ext,0,IFL:1000,VAN NUYS,CA,"	91407",1.013
InflationFactorLookup_Ext,0,IFL:1001,VAN NUYS,CA,"	91408",1.013
InflationFactorLookup_Ext,0,IFL:1002,VAN NUYS,CA,"	91409",1.013
InflationFactorLookup_Ext,0,IFL:1003,VAN NUYS,CA,"	91410",1.013
InflationFactorLookup_Ext,0,IFL:1004,VAN NUYS,CA,"	91411",1.013
InflationFactorLookup_Ext,0,IFL:1005,PANORAMA CITY,CA,"	91412",1.013
InflationFactorLookup_Ext,0,IFL:1006,SHERMAN OAKS,CA,"	91413",1.013
InflationFactorLookup_Ext,0,IFL:1007,ENCINO,CA,"	91416",1.013
InflationFactorLookup_Ext,0,IFL:1008,SHERMAN OAKS,CA,"	91423",1.013
InflationFactorLookup_Ext,0,IFL:1009,ENCINO,CA,"	91426",1.013
InflationFactorLookup_Ext,0,IFL:1010,ENCINO,CA,"	91436",1.013
InflationFactorLookup_Ext,0,IFL:1011,VAN NUYS,CA,"	91470",1.013
InflationFactorLookup_Ext,0,IFL:1012,VAN NUYS,CA,"	91482",1.023
InflationFactorLookup_Ext,0,IFL:1013,SHERMAN OAKS,CA,"	91495",1.013
InflationFactorLookup_Ext,0,IFL:1014,VAN NUYS,CA,"	91496",1.013
InflationFactorLookup_Ext,0,IFL:1015,,CA,"	91497",1.013
InflationFactorLookup_Ext,0,IFL:1016,VAN NUYS,CA,"	91499",1.013
InflationFactorLookup_Ext,0,IFL:1017,BURBANK,CA,"	91501",1.013
InflationFactorLookup_Ext,0,IFL:1018,BURBANK,CA,"	91502",1.013
InflationFactorLookup_Ext,0,IFL:1019,BURBANK,CA,"	91503",1.013
InflationFactorLookup_Ext,0,IFL:1020,BURBANK,CA,"	91504",1.013
InflationFactorLookup_Ext,0,IFL:1021,BURBANK,CA,"	91505",1.013
InflationFactorLookup_Ext,0,IFL:1022,BURBANK,CA,"	91506",1.013
InflationFactorLookup_Ext,0,IFL:1023,BURBANK,CA,"	91507",1.013
InflationFactorLookup_Ext,0,IFL:1024,BURBANK,CA,"	91508",1.013
InflationFactorLookup_Ext,0,IFL:1025,BURBANK,CA,"	91510",1.013
InflationFactorLookup_Ext,0,IFL:1026,BURBANK,CA,"	91521",1.013
InflationFactorLookup_Ext,0,IFL:1027,BURBANK,CA,"	91522",1.013
InflationFactorLookup_Ext,0,IFL:1028,BURBANK,CA,"	91523",1.013
InflationFactorLookup_Ext,0,IFL:1029,BURBANK,CA,"	91526",1.023
InflationFactorLookup_Ext,0,IFL:1030,NORTH HOLLYWOOD,CA,"	91601",1.013
InflationFactorLookup_Ext,0,IFL:1031,NORTH HOLLYWOOD,CA,"	91602",1.013
InflationFactorLookup_Ext,0,IFL:1032,NORTH HOLLYWOOD,CA,"	91603",1.013
InflationFactorLookup_Ext,0,IFL:1033,STUDIO CITY,CA,"	91604",1.013
InflationFactorLookup_Ext,0,IFL:1034,NORTH HOLLYWOOD,CA,"	91605",1.013
InflationFactorLookup_Ext,0,IFL:1035,NORTH HOLLYWOOD,CA,"	91606",1.013
InflationFactorLookup_Ext,0,IFL:1036,VALLEY VILLAGE,CA,"	91607",1.013
InflationFactorLookup_Ext,0,IFL:1037,UNIVERSAL CITY,CA,"	91608",1.013
InflationFactorLookup_Ext,0,IFL:1038,NORTH HOLLYWOOD,CA,"	91609",1.013
InflationFactorLookup_Ext,0,IFL:1039,TOLUCA LAKE,CA,"	91610",1.013
InflationFactorLookup_Ext,0,IFL:1040,NORTH HOLLYWOOD,CA,"	91611",1.013
InflationFactorLookup_Ext,0,IFL:1041,NORTH HOLLYWOOD,CA,"	91612",1.013
InflationFactorLookup_Ext,0,IFL:1042,STUDIO CITY,CA,"	91614",1.013
InflationFactorLookup_Ext,0,IFL:1043,NORTH HOLLYWOOD,CA,"	91615",1.013
InflationFactorLookup_Ext,0,IFL:1044,NORTH HOLLYWOOD,CA,"	91616",1.013
InflationFactorLookup_Ext,0,IFL:1045,VALLEY VILLAGE,CA,"	91617",1.013
InflationFactorLookup_Ext,0,IFL:1046,NORTH HOLLYWOOD,CA,"	91618",1.013
InflationFactorLookup_Ext,0,IFL:1047,RANCHO CUCAMONGA,CA,"	91701",1.014
InflationFactorLookup_Ext,0,IFL:1048,AZUSA,CA,"	91702",1.023
InflationFactorLookup_Ext,0,IFL:1049,BALDWIN PARK,CA,"	91706",1.023
InflationFactorLookup_Ext,0,IFL:1050,CHINO,CA,"	91708",1.014
InflationFactorLookup_Ext,0,IFL:1051,CHINO HILLS,CA,"	91709",1.014
InflationFactorLookup_Ext,0,IFL:1052,CHINO,CA,"	91710",1.014
InflationFactorLookup_Ext,0,IFL:1053,CLAREMONT,CA,"	91711",1.023
InflationFactorLookup_Ext,0,IFL:1054,CITY OF INDUSTRY,CA,"	91714",1.023
InflationFactorLookup_Ext,0,IFL:1055,CITY OF INDUSTRY,CA,"	91715",1.023
InflationFactorLookup_Ext,0,IFL:1056,CITY OF INDUSTRY,CA,"	91716",1.023
InflationFactorLookup_Ext,0,IFL:1057,COVINA,CA,"	91722",1.023
InflationFactorLookup_Ext,0,IFL:1058,COVINA,CA,"	91723",1.023
InflationFactorLookup_Ext,0,IFL:1059,COVINA,CA,"	91724",1.023
InflationFactorLookup_Ext,0,IFL:1060,RANCHO CUCAMONGA,CA,"	91729",1.014
InflationFactorLookup_Ext,0,IFL:1061,RANCHO CUCAMONGA,CA,"	91730",1.014
InflationFactorLookup_Ext,0,IFL:1062,EL MONTE,CA,"	91731",1.023
InflationFactorLookup_Ext,0,IFL:1063,EL MONTE,CA,"	91732",1.023
InflationFactorLookup_Ext,0,IFL:1064,SOUTH EL MONTE,CA,"	91733",1.023
InflationFactorLookup_Ext,0,IFL:1065,EL MONTE,CA,"	91734",1.023
InflationFactorLookup_Ext,0,IFL:1066,EL MONTE,CA,"	91735",1.023
InflationFactorLookup_Ext,0,IFL:1067,RANCHO CUCAMONGA,CA,"	91737",1.014
InflationFactorLookup_Ext,0,IFL:1068,RANCHO CUCAMONGA,CA,"	91739",1.014
InflationFactorLookup_Ext,0,IFL:1069,GLENDORA,CA,"	91740",1.023
InflationFactorLookup_Ext,0,IFL:1070,GLENDORA,CA,"	91741",1.023
InflationFactorLookup_Ext,0,IFL:1071,GUASTI,CA,"	91743",1.014
InflationFactorLookup_Ext,0,IFL:1072,LA PUENTE,CA,"	91744",1.023
InflationFactorLookup_Ext,0,IFL:1073,HACIENDA HEIGHTS,CA,"	91745",1.023
InflationFactorLookup_Ext,0,IFL:1074,LA PUENTE,CA,"	91746",1.023
InflationFactorLookup_Ext,0,IFL:1075,LA PUENTE,CA,"	91747",1.023
InflationFactorLookup_Ext,0,IFL:1076,ROWLAND HEIGHTS,CA,"	91748",1.023
InflationFactorLookup_Ext,0,IFL:1077,LA PUENTE,CA,"	91749",1.023
InflationFactorLookup_Ext,0,IFL:1078,LA VERNE,CA,"	91750",1.023
InflationFactorLookup_Ext,0,IFL:1079,MIRA LOMA,CA,"	91752",1.014
InflationFactorLookup_Ext,0,IFL:1080,MONTEREY PARK,CA,"	91754",1.023
InflationFactorLookup_Ext,0,IFL:1081,MONTEREY PARK,CA,"	91755",1.023
InflationFactorLookup_Ext,0,IFL:1082,MONTEREY PARK,CA,"	91756",1.023
InflationFactorLookup_Ext,0,IFL:1083,ONTARIO,CA,"	91758",1.014
InflationFactorLookup_Ext,0,IFL:1084,MT BALDY,CA,"	91759",1.014
InflationFactorLookup_Ext,0,IFL:1085,ONTARIO,CA,"	91761",1.014
InflationFactorLookup_Ext,0,IFL:1086,ONTARIO,CA,"	91762",1.014
InflationFactorLookup_Ext,0,IFL:1087,MONTCLAIR,CA,"	91763",1.014
InflationFactorLookup_Ext,0,IFL:1088,ONTARIO,CA,"	91764",1.014
InflationFactorLookup_Ext,0,IFL:1089,DIAMOND BAR,CA,"	91765",1.023
InflationFactorLookup_Ext,0,IFL:1090,POMONA,CA,"	91766",1.023
InflationFactorLookup_Ext,0,IFL:1091,POMONA,CA,"	91767",1.023
InflationFactorLookup_Ext,0,IFL:1092,POMONA,CA,"	91768",1.023
InflationFactorLookup_Ext,0,IFL:1093,POMONA,CA,"	91769",1.023
InflationFactorLookup_Ext,0,IFL:1094,ROSEMEAD,CA,"	91770",1.023
InflationFactorLookup_Ext,0,IFL:1095,ROSEMEAD,CA,"	91771",1.023
InflationFactorLookup_Ext,0,IFL:1096,ROSEMEAD,CA,"	91772",1.023
InflationFactorLookup_Ext,0,IFL:1097,SAN DIMAS,CA,"	91773",1.023
InflationFactorLookup_Ext,0,IFL:1098,SAN GABRIEL,CA,"	91775",1.023
InflationFactorLookup_Ext,0,IFL:1099,SAN GABRIEL,CA,"	91776",1.023
InflationFactorLookup_Ext,0,IFL:1100,SAN GABRIEL,CA,"	91778",1.023
InflationFactorLookup_Ext,0,IFL:1101,TEMPLE CITY,CA,"	91780",1.023
InflationFactorLookup_Ext,0,IFL:1102,UPLAND,CA,"	91784",1.014
InflationFactorLookup_Ext,0,IFL:1103,UPLAND,CA,"	91785",1.014
InflationFactorLookup_Ext,0,IFL:1104,UPLAND,CA,"	91786",1.014
InflationFactorLookup_Ext,0,IFL:1105,WALNUT,CA,"	91788",1.023
InflationFactorLookup_Ext,0,IFL:1106,WALNUT,CA,"	91789",1.023
InflationFactorLookup_Ext,0,IFL:1107,WEST COVINA,CA,"	91790",1.023
InflationFactorLookup_Ext,0,IFL:1108,WEST COVINA,CA,"	91791",1.023
InflationFactorLookup_Ext,0,IFL:1109,WEST COVINA,CA,"	91792",1.023
InflationFactorLookup_Ext,0,IFL:1110,WEST COVINA,CA,"	91793",1.023
InflationFactorLookup_Ext,0,IFL:1111,,CA,"	91795",1.023
InflationFactorLookup_Ext,0,IFL:1112,,CA,"	91797",1.023
InflationFactorLookup_Ext,0,IFL:1113,,CA,"	91798",1.014
InflationFactorLookup_Ext,0,IFL:1114,,CA,"	91799",1.023
InflationFactorLookup_Ext,0,IFL:1115,ALHAMBRA,CA,"	91801",1.023
InflationFactorLookup_Ext,0,IFL:1116,ALHAMBRA,CA,"	91802",1.023
InflationFactorLookup_Ext,0,IFL:1117,ALHAMBRA,CA,"	91803",1.023
InflationFactorLookup_Ext,0,IFL:1118,ALHAMBRA,CA,"	91804",1.023
InflationFactorLookup_Ext,0,IFL:1119,,CA,"	91841",1.023
InflationFactorLookup_Ext,0,IFL:1120,ALHAMBRA,CA,"	91896",1.023
InflationFactorLookup_Ext,0,IFL:1121,ALHAMBRA,CA,"	91899",1.023
InflationFactorLookup_Ext,0,IFL:1122,ALPINE,CA,"	91901",1.039
InflationFactorLookup_Ext,0,IFL:1123,BONITA,CA,"	91902",1.039
InflationFactorLookup_Ext,0,IFL:1124,ALPINE,CA,"	91903",1.039
InflationFactorLookup_Ext,0,IFL:1125,BOULEVARD,CA,"	91905",1.039
InflationFactorLookup_Ext,0,IFL:1126,CAMPO,CA,"	91906",1.039
InflationFactorLookup_Ext,0,IFL:1127,BONITA,CA,"	91908",1.039
InflationFactorLookup_Ext,0,IFL:1128,CHULA VISTA,CA,"	91909",1.039
InflationFactorLookup_Ext,0,IFL:1129,CHULA VISTA,CA,"	91910",1.039
InflationFactorLookup_Ext,0,IFL:1130,CHULA VISTA,CA,"	91911",1.039
InflationFactorLookup_Ext,0,IFL:1131,CHULA VISTA,CA,"	91912",1.039
InflationFactorLookup_Ext,0,IFL:1132,CHULA VISTA,CA,"	91913",1.039
InflationFactorLookup_Ext,0,IFL:1133,CHULA VISTA,CA,"	91914",1.039
InflationFactorLookup_Ext,0,IFL:1134,CHULA VISTA,CA,"	91915",1.039
InflationFactorLookup_Ext,0,IFL:1135,DESCANSO,CA,"	91916",1.039
InflationFactorLookup_Ext,0,IFL:1136,DULZURA,CA,"	91917",1.039
InflationFactorLookup_Ext,0,IFL:1137,CHULA VISTA,CA,"	91921",1.039
InflationFactorLookup_Ext,0,IFL:1138,GUATAY,CA,"	91931",1.039
InflationFactorLookup_Ext,0,IFL:1139,IMPERIAL BEACH,CA,"	91932",1.039
InflationFactorLookup_Ext,0,IFL:1140,IMPERIAL BEACH,CA,"	91933",1.039
InflationFactorLookup_Ext,0,IFL:1141,JACUMBA,CA,"	91934",1.039
InflationFactorLookup_Ext,0,IFL:1142,JAMUL,CA,"	91935",1.039
InflationFactorLookup_Ext,0,IFL:1143,LA MESA,CA,"	91941",1.039
InflationFactorLookup_Ext,0,IFL:1144,LA MESA,CA,"	91942",1.039
InflationFactorLookup_Ext,0,IFL:1145,LA MESA,CA,"	91943",1.039
InflationFactorLookup_Ext,0,IFL:1146,LA MESA,CA,"	91944",1.039
InflationFactorLookup_Ext,0,IFL:1147,LEMON GROVE,CA,"	91945",1.039
InflationFactorLookup_Ext,0,IFL:1148,LEMON GROVE,CA,"	91946",1.039
InflationFactorLookup_Ext,0,IFL:1149,,CA,"	91947",1.039
InflationFactorLookup_Ext,0,IFL:1150,MOUNT LAGUNA,CA,"	91948",1.039
InflationFactorLookup_Ext,0,IFL:1151,NATIONAL CITY,CA,"	91950",1.039
InflationFactorLookup_Ext,0,IFL:1152,NATIONAL CITY,CA,"	91951",1.039
InflationFactorLookup_Ext,0,IFL:1153,PINE VALLEY,CA,"	91962",1.039
InflationFactorLookup_Ext,0,IFL:1154,POTRERO,CA,"	91963",1.039
InflationFactorLookup_Ext,0,IFL:1155,SPRING VALLEY,CA,"	91976",1.039
InflationFactorLookup_Ext,0,IFL:1156,SPRING VALLEY,CA,"	91977",1.039
InflationFactorLookup_Ext,0,IFL:1157,SPRING VALLEY,CA,"	91978",1.039
InflationFactorLookup_Ext,0,IFL:1158,SPRING VALLEY,CA,"	91979",1.039
InflationFactorLookup_Ext,0,IFL:1159,TECATE,CA,"	91980",1.039
InflationFactorLookup_Ext,0,IFL:1160,TECATE,CA,"	91987",1.039
InflationFactorLookup_Ext,0,IFL:1161,,CA,"	91990",1.039
InflationFactorLookup_Ext,0,IFL:1162,BONSALL,CA,"	92003",1.039
InflationFactorLookup_Ext,0,IFL:1163,BORREGO SPRINGS,CA,"	92004",1.039
InflationFactorLookup_Ext,0,IFL:1164,CARDIFF BY THE SEA,CA,"	92007",1.039
InflationFactorLookup_Ext,0,IFL:1165,CARLSBAD,CA,"	92008",1.039
InflationFactorLookup_Ext,0,IFL:1166,CARLSBAD,CA,"	92009",1.039
InflationFactorLookup_Ext,0,IFL:1167,CARLSBAD,CA,"	92010",1.039
InflationFactorLookup_Ext,0,IFL:1168,CARLSBAD,CA,"	92011",1.039
InflationFactorLookup_Ext,0,IFL:1169,CARLSBAD,CA,"	92013",1.039
InflationFactorLookup_Ext,0,IFL:1170,DEL MAR,CA,"	92014",1.039
InflationFactorLookup_Ext,0,IFL:1171,CARLSBAD,CA,"	92018",1.039
InflationFactorLookup_Ext,0,IFL:1172,EL CAJON,CA,"	92019",1.039
InflationFactorLookup_Ext,0,IFL:1173,EL CAJON,CA,"	92020",1.039
InflationFactorLookup_Ext,0,IFL:1174,EL CAJON,CA,"	92021",1.039
InflationFactorLookup_Ext,0,IFL:1175,EL CAJON,CA,"	92022",1.039
InflationFactorLookup_Ext,0,IFL:1176,ENCINITAS,CA,"	92023",1.039
InflationFactorLookup_Ext,0,IFL:1177,ENCINITAS,CA,"	92024",1.039
InflationFactorLookup_Ext,0,IFL:1178,ESCONDIDO,CA,"	92025",1.039
InflationFactorLookup_Ext,0,IFL:1179,ESCONDIDO,CA,"	92026",1.039
InflationFactorLookup_Ext,0,IFL:1180,ESCONDIDO,CA,"	92027",1.039
InflationFactorLookup_Ext,0,IFL:1181,FALLBROOK,CA,"	92028",1.039
InflationFactorLookup_Ext,0,IFL:1182,ESCONDIDO,CA,"	92029",1.039
InflationFactorLookup_Ext,0,IFL:1183,ESCONDIDO,CA,"	92030",1.039
